4782,1282,154,27532
9377,5126,188,62154
13036,5983,227,66972
7492,2110,142,39560
61620,107269,949,275429
46706,107446,967,276488
4452,787,81,24750
74247,191933,1272,367536
4753,554,93,20818
14062,9723,251,85760
10335,3707,172,52844
3737,979,89,27495
4766,987,81,27566
10989,3800,191,53766
58142,171399,1221,347639
5922,1582,123,33050
79735,170927,1210,348319
12398,3631,191,52826
13432,4155,217,56698
7339,1044,92,28384
8748,2050,131,38736
9741,1105,113,29322
6550,1035,104,28530
5179,713,84,23988
30604,60173,728,208732
