16103,9525,321,77768
5527,623,82,20046
4880,965,94,25888
13045,5745,200,63976
73916,206594,1334,369748
9076,2519,141,40068
12425,3105,160,45916
10194,3785,170,52278
14964,8782,279,78550
11040,2786,173,45198
76527,225424,1360,387589
8059,1699,135,33978
8722,2423,151,41739
6333,1813,128,35722
43457,84081,858,238582
3307,573,77,19969
2540,519,55,18345
57941,140105,1107,308577
3699,876,78,24946
13797,5021,213,59318
54663,122610,1000,288644
5182,567,76,19170
56498,123967,1073,287916
9524,1442,105,31384
6083,1374,115,31678
