13472,7039,279,68086
3938,1236,89,28177
8817,2428,127,39770
66291,227267,1356,388357
7994,3357,167,47412
20368,16947,339,108760
9439,2540,133,41861
3329,552,66,19104
14052,8283,259,76940
3630,884,84,24398
10340,3507,174,48838
11965,5483,193,64110
3983,1195,107,28204
19212,14262,339,99880
8890,1794,88,35322
9416,2797,167,44049
6143,1599,126,33249
4240,688,65,20214
12467,3020,174,45618
13353,3935,198,51942
4681,854,82,23690
8680,1564,103,32246
54151,123063,972,288476
13948,7941,249,73806
8606,2411,128,40156
