10387,3926,221,51068
10026,2036,119,38277
15275,8670,227,78228
10039,4344,159,55492
69540,250420,1310,408062
70782,226299,1307,387494
9847,3181,152,46338
11947,4388,183,54188
6097,548,69,19464
48315,83189,735,238737
4030,507,66,19242
4644,922,89,26042
4050,524,49,19122
15950,9113,249,80878
7515,2514,145,42834
7554,2889,144,45660
4997,1141,105,28828
6968,1320,103,30770
4947,565,61,20128
5402,803,72,23518
6593,2520,157,41384
7240,1349,120,30283
9671,2408,114,40526
2552,523,57,19173
4646,1028,102,27326
