6259,2063,163,37064
19449,20565,390,116958
6273,1686,127,34112
7394,1624,103,33114
9763,7360,220,70760
16556,10673,299,87208
7739,2228,149,39350
10927,2435,186,40120
18699,5090,208,60528
86317,243134,1431,407702
23035,14248,433,98742
15869,4706,258,57522
11306,3957,175,53806
4926,1079,102,27863
9054,2646,150,43490
58251,137511,955,308247
3810,425,58,18059
8545,2472,129,42518
8721,1060,94,27519
40837,77632,732,227616
53674,120400,929,288448
65489,119017,951,287230
8013,1159,103,29170
58885,121828,1012,288420
9489,1855,118,35336
