10381,3417,211,47873
13908,4317,168,54179
7303,2496,155,41502
10965,3751,158,50734
4976,1216,98,28555
7272,1861,98,34782
78861,199949,1118,367644
62201,164932,1020,330182
59065,199705,1161,367680
63470,141182,1009,310856
9642,2512,126,41942
14318,9271,256,81172
14728,4118,174,53638
9512,2637,144,43452
64874,186785,1062,348353
11325,2318,126,40968
72514,177543,1070,347469
10524,4438,174,56105
14950,5284,174,61286
14680,5412,171,62572
5032,464,46,17970
5115,564,62,20244
5748,490,72,18294
19953,10627,260,87012
35244,63147,602,208772
