53166,102795,1024,264814
10896,2938,145,42236
6515,1209,114,28441
7723,1501,110,31906
5963,596,76,20498
78261,245343,1432,406942
4365,672,76,22214
11336,6402,206,68202
9025,3236,130,48168
3837,898,72,25029
11957,3937,159,53640
13991,12239,310,94136
6033,1504,85,32994
6134,1134,84,27988
19568,14951,301,103912
9084,3076,140,45307
69503,246985,1313,406542
3078,492,52,18274
11645,6453,225,68762
13937,8968,261,80996
13387,4929,173,60410
10357,4815,188,59266
6310,1053,91,28006
82580,246512,1450,407822
5842,943,104,24523
14574,7008,239,70626
81317,145227,1240,313837
158732,248372,1914,407822
12940,3910,185,52530
4137,663,80,21452
90122,248567,1599,407942
9625,2133,142,39248
11644,3032,181,46324
9809,2983,173,45556
61118,51397,739,186802
157097,133010,1277,297102
10808,4326,189,56284
100764,244890,1477,407142
12474,4385,189,56088
12479,3996,175,53590
7173,1640,128,34484
4930,1520,112,33245
12444,2534,146,42682
84335,251222,1479,407822
7926,1395,110,29716
8291,1990,131,36416
12871,2990,152,46152
10566,1440,119,31810
14888,2959,164,46088
12973,2897,168,45520
79347,177685,1288,347469
71322,161443,1298,329632
17897,10986,310,86394
5786,900,94,23957
8220,1631,110,32970
75404,181033,1352,347299
11389,2349,140,40068
15938,8483,240,75284
13761,7992,222,73182
9677,2177,128,38087
73989,178370,1276,347435
81535,185878,1264,348047
12783,4350,193,53774
18440,7810,255,74654
14980,8762,285,78365
11520,3768,201,51781
18327,4906,234,58914
16488,11286,314,87910
5479,850,81,23391
58264,107217,940,268351
5894,674,82,21263
12449,2414,152,40105
8755,1723,142,34826
59609,108086,1021,268299
4119,428,59,16900
6982,2306,175,39894
16084,6689,240,67188
9487,1689,133,33974
4119,686,77,21359
5325,481,82,18496
10565,3801,192,52300
10813,2827,156,44315
19048,10500,319,84605
22244,12849,297,94124
48424,107080,990,268065
9019,1200,133,28156
37656,51585,676,187203
13599,3416,190,48052
9347,1249,114,28478
11656,1298,108,30078
13929,5301,223,59808
3087,255,53,13185
5607,452,75,16748
12443,1082,79,26746
4090,326,48,14455
19699,7144,257,68495
40468,52232,669,188679
16323,5275,207,59753
5793,855,85,23660
43721,52627,684,188256
9267,766,86,23372
1862,120,42,9262
6390,360,60,15936
9985,980,114,25954
4362,129,31,9333
5579,994,108,25586
15256,6285,215,65272
