4793,1284,153,26846
10343,3715,180,52082
8818,5428,176,62946
2660,753,83,23793
8010,2410,108,41756
9999,2923,127,46146
4255,1334,98,30606
12943,10103,256,85382
2808,823,92,24503
9267,2992,139,46888
16737,15118,304,105206
69804,197069,1266,367968
14452,4867,189,58050
6212,2450,159,42966
8917,3228,129,49274
3766,390,81,17368
9298,1601,112,34618
10961,2356,132,40808
11409,5005,203,60686
63180,153902,1124,326882
47191,87021,812,246486
5849,473,60,18866
4538,744,60,23462
3781,501,69,19288
12087,3584,158,51412
