6994,2330,165,38952
77856,251034,1392,408062
13634,7488,220,71830
7958,1548,111,33532
84675,249164,1177,407742
15211,15128,318,103816
24661,33250,440,151592
16782,11055,257,86922
7464,2354,98,40033
75135,227424,1149,387817
18000,6572,221,68778
8471,1234,90,29889
14525,2970,118,45450
9288,2463,125,42335
9458,1539,95,33290
42955,71239,657,221500
12372,4554,141,57438
8447,2691,123,43432
8864,1945,111,36606
6427,1204,73,29362
14303,5945,208,65166
47658,89782,718,248430
54650,92386,733,248910
8235,1610,107,33566
3290,251,40,13420
