18485,14960,380,102454
9537,3449,150,49946
4619,1407,101,30790
9755,2387,134,41698
9588,6156,185,65978
10294,1923,117,35870
4920,1349,70,29618
6973,1757,108,36523
6617,3170,140,45306
4064,531,59,19262
4569,1729,120,34756
4573,952,73,26700
78927,200262,1168,368292
10496,3534,158,48684
7058,2381,120,41990
13123,4158,157,53916
3048,407,45,16605
10680,4845,189,57825
8142,2451,145,41043
8311,3026,152,45490
9317,4588,174,55522
12939,3697,168,50792
61704,140399,982,308187
16418,3125,144,47900
9381,5511,179,61596
