19360,17671,432,110733
6911,1915,133,36395
80997,204000,1200,371248
4581,1460,138,28241
13512,3524,154,50266
9365,2965,133,45412
9294,2374,143,40160
78114,223191,1190,388045
10098,3598,144,50738
20691,16157,385,106439
8041,2374,152,41184
4027,632,67,21203
8962,2136,126,38298
14889,6317,192,65568
8706,2244,128,40299
17020,5951,208,64582
10151,1862,112,35079
7868,2103,113,40224
8925,2188,111,40404
9297,2348,133,40945
57290,139854,943,307407
8737,2314,118,42110
6671,1133,95,27614
10441,3214,139,47714
13327,5560,172,62524
