12072,5524,292,60148
17974,10274,314,84888
15087,6381,243,68450
9678,2302,136,41280
15674,3255,168,47934
61862,125440,1046,291954
67974,200015,1273,367932
6265,1127,111,28541
9026,2199,119,38944
8227,1527,119,33264
5197,1117,114,27536
20690,8420,275,74512
8806,1525,96,33180
76923,178654,1259,347877
12654,5842,218,63750
16200,7747,255,74264
74286,178361,1191,347877
6111,1810,113,36088
8866,1724,142,34463
76682,178830,1227,347979
14083,3777,190,52332
9771,3993,198,54178
36076,62452,695,207572
10415,1833,124,35266
8230,1651,115,33524
