3617,853,143,21640
9275,3269,156,48502
10428,2038,122,38036
5781,1239,91,29983
8231,2133,126,39717
8689,1282,98,30502
7719,1901,104,37662
8006,2785,132,45240
15085,11696,302,92424
4465,994,76,26964
10403,3566,127,50946
4845,1051,85,27472
2926,473,48,18094
13177,10247,247,86986
7265,2497,129,42422
37666,74074,753,227406
11007,4548,192,56068
70101,175941,1174,348217
9500,3350,156,48836
10882,4831,199,59114
9154,2329,133,41582
10793,1787,114,36954
4517,1150,97,28313
10563,4991,179,60574
9639,1998,126,38470
