14031,5432,196,54818
9392,2553,126,38322
8676,3395,106,44320
60611,181802,1012,314755
11277,3237,119,41640
7633,2280,119,36492
14163,11872,247,82950
21698,23215,380,115638
10487,5210,158,55304
4738,1800,86,31979
11099,11912,222,83252
6084,1475,84,29374
6637,1770,79,32466
7295,1976,103,33711
8593,2991,137,42062
13225,7178,173,64269
20160,14188,271,90436
10390,5925,190,58440
4776,1114,94,25338
13735,6231,176,60156
7670,3437,120,45342
6109,1545,90,29928
13043,8571,220,70992
75286,306027,1302,407662
16136,14980,259,92898
9383,3428,115,44814
44304,74030,634,202549
13151,8088,211,68886
66638,196684,1010,326834
2066,405,55,15728
13602,3809,142,47124
12780,10470,222,77922
5828,2677,111,39673
6829,3029,116,41750
67709,198037,1031,328098
6372,2258,114,36146
66804,196652,1004,327346
69122,197388,1057,327586
11839,7512,178,65712
16146,5351,160,55722
5442,906,53,22502
5589,1374,88,28166
10528,3466,136,45414
57996,198263,1083,328098
6712,1087,75,24664
5787,691,68,19819
69579,198761,1053,328450
16000,11314,230,81102
69677,198470,1039,328034
5020,1678,94,31085
4311,954,59,23378
66561,198740,1078,328194
14721,8277,212,69632
9032,2808,136,40706
76743,199004,1018,328546
5165,1676,77,30965
8304,2277,104,36557
76221,198882,983,327826
7426,1157,87,26350
3540,718,77,21365
10597,2337,98,36896
15769,10825,266,79376
62669,199931,983,328418
4208,732,63,20330
9944,5514,170,56610
7510,2459,118,38200
9436,4142,148,49276
12968,3993,142,48454
12476,7200,188,64556
21337,17013,286,98502
8874,1594,89,30594
3772,444,53,16329
9243,3177,113,43250
9725,894,73,22670
12655,3854,143,47682
53474,175323,967,308067
17724,11563,244,81580
13688,5573,171,56814
8704,2671,109,39251
6882,1188,83,26446
57118,175089,986,308337
2922,490,46,17343
7511,2175,93,35480
7559,979,66,23892
9378,2570,109,38376
8147,2344,122,36766
49094,132101,855,268065
10352,1324,88,27312
7827,1733,93,31588
8825,2701,100,39659
59838,132375,871,268351
14759,3664,134,46366
13058,9280,193,73044
6980,1993,93,34138
6684,2478,127,37894
49682,132758,838,268871
14347,3855,146,47308
6679,1214,86,26540
10196,3286,114,43948
6154,1487,83,28929
5988,605,54,18335
9228,2601,115,39047
3434,671,56,19698
14787,6665,211,62034
9415,2083,134,34965
