11188,5202,248,57134
14890,7064,238,67976
4987,1274,103,30603
15799,9137,233,79968
9959,4115,180,51822
82885,249665,1322,407382
5825,961,88,20584
36276,50789,589,187153
9779,3701,149,52934
25891,29662,445,143478
5789,753,93,22541
5566,1395,98,32424
8444,1177,83,30196
9844,2681,144,42426
6837,3496,156,49263
59027,159771,1127,328514
6982,1195,88,30340
7045,2012,125,36470
9038,1297,99,29235
19605,9791,255,82288
6432,1816,140,35637
6822,1163,97,27820
12042,5557,195,62927
17370,12567,296,95232
6339,1158,100,27887
