9426,3636,210,47537
8632,3449,147,49146
12168,2500,120,42384
85037,228792,1266,388514
38981,59872,624,203026
8157,2359,130,40862
17028,9316,237,81814
78186,249191,1302,408022
11047,3716,131,52188
55508,87223,762,243501
9661,1553,91,31870
4843,316,55,14747
8826,1925,111,36232
6108,1030,91,27203
9016,5042,159,60324
13337,2452,136,41726
71324,160969,1050,327458
6657,2394,108,40730
3165,469,66,18728
6895,1421,90,32340
59160,141671,957,307827
42675,78409,620,231682
14130,5085,177,60440
52904,141870,952,307992
7492,931,69,25546
