10369,4276,210,54350
11948,2292,159,40628
9245,4739,195,58276
10893,3378,166,48744
78884,242260,1321,406942
8403,3101,164,45019
6258,1758,121,35786
9239,2994,139,46678
6867,1560,114,33836
8969,3953,165,53976
73049,242366,1421,407362
7769,2263,117,40740
2986,950,86,26657
7021,1578,128,33546
18200,20285,398,121204
15047,8109,252,77196
9216,3965,169,53954
8027,4513,186,57960
75213,242077,1423,407342
21945,18074,363,115134
9943,2218,140,41291
74496,242642,1290,407502
9173,3592,167,51366
4374,748,94,23891
78078,241960,1392,407342
8119,2067,134,38525
66282,219589,1465,387855
12734,3607,144,51460
5238,1859,109,36726
9975,4520,198,57892
9837,2969,162,46438
61979,219208,1348,387437
9960,2992,149,47500
5528,1259,88,30128
71968,220242,1303,387969
18048,8721,258,79492
11243,4645,176,58434
14804,8461,249,78478
12523,6882,228,70766
11597,6023,230,66614
6865,2007,128,39131
18057,10443,292,87491
10063,3030,127,47134
8274,2075,129,39106
9625,2295,121,41274
15090,3582,185,51036
65354,176480,1184,347945
63711,176750,1206,347248
10332,4170,179,55124
2519,617,76,20861
65090,176935,1219,347503
7357,1926,109,37537
5080,1229,91,29946
4341,752,73,23385
13778,6844,230,70092
12572,4658,190,58421
6288,2381,132,42106
9188,1857,131,36978
5221,696,70,22064
9212,2831,157,45582
12838,3178,139,47560
6313,1675,104,35214
11552,3183,143,48614
9432,2380,124,41818
11084,4615,195,58234
8752,3745,163,52234
7961,3251,148,48921
57862,138837,1038,307677
44626,80640,762,235668
12805,4072,164,54614
11219,2095,119,39340
4884,1327,109,30844
8270,2453,140,42707
15437,6156,194,66772
56239,138927,1112,308427
5542,975,83,24892
9891,3296,154,49040
11264,3292,162,48890
7659,1381,105,32592
11585,3832,156,53060
8826,2959,155,46434
45965,91562,870,251646
12973,7032,220,71474
14025,3740,162,52067
8742,2057,127,38352
12587,2301,115,40904
10715,3757,192,51754
8103,1356,109,31110
8640,1154,95,28822
35893,63051,691,208812
4199,527,71,19712
9861,4028,175,54474
5281,707,68,22436
15646,3472,169,50010
11309,3048,144,47206
4244,224,28,11910
38853,63149,699,208752
4488,465,80,18162
10545,1492,111,32624
7624,441,65,18288
11184,2349,142,41402
2507,254,54,13154
16180,4267,200,55706
7039,816,80,24774
9810,2118,120,39524
