85297,3678,553,36358
115442,7702,264,58984
146492,6437,374,49622
119175,4245,285,40460
158316,6508,404,55484
129088,9199,430,69502
142290,4414,440,44222
133837,6163,319,54420
68372,1481,160,25408
313709,42234,667,154877
815492,1091133,9883,327746
122347,15324,691,26404
391510,163090,3505,102794
160686,13033,435,32730
146601,13552,1212,24917
79334,11314,702,21555
186496,41317,1200,48376
174857,26722,1215,47150
92940,11379,811,21856
356292,67119,1913,72822
130838,19132,1119,35794
149282,34069,1340,42234
986200,712869,6816,268663
124207,22477,1190,31322
240733,77568,1658,92248
