129652,4239,729,37814
215595,8523,259,63440
816956,225128,1509,407822
36791,2292,240,24203
65256,2698,223,30731
275977,26984,542,118438
129750,8437,343,55782
773665,1273584,6555,407822
192806,49256,1413,49838
188081,51448,1609,49252
153259,13531,650,36728
312940,177639,2857,100630
327594,68141,1374,62426
243553,72126,1730,63009
202882,33579,1220,54180
189264,52093,1404,51264
376431,171884,3289,101164
153701,31743,717,51876
483909,198505,3372,119290
144892,16103,614,36819
186555,58384,1776,59222
243224,50682,1162,51416
285944,116720,2630,99750
213250,48323,1876,57709
104358,20059,988,28796
1166499,1608752,11144,387665
390636,138675,3100,92514
95612,28803,927,46258
99815,19999,1082,27908
977619,1511366,10327,387969
147276,34987,1289,39110
135486,33579,1131,46344
162404,29017,1189,35446
142417,43488,938,48094
149769,32117,1421,59024
99561,35277,1363,39426
157450,38623,1102,47996
210461,46520,1444,49052
239862,84013,1770,88960
210885,41692,1297,45123
119156,23269,1253,32431
194923,37833,1230,53222
68305,18023,884,25281
223154,34517,1182,42456
223494,33787,1123,57624
146043,36121,1405,48840
83000,14485,630,24054
917917,1355932,10132,348183
181267,58248,1432,56294
126818,29055,1006,45860
166061,31689,1422,44002
153188,44437,1514,46270
104387,10705,595,32508
114462,38915,1431,41286
1029253,1352957,9927,347945
151321,24734,1435,34336
92731,15875,942,23961
516446,227456,3588,130598
523537,174764,3312,101894
124520,38307,1362,41089
118498,17705,716,26966
331103,130963,2252,101692
114129,20941,693,29486
139274,32787,883,62166
339789,57847,1879,60388
120765,18383,809,26032
157354,50724,1363,65548
62983,12043,846,19992
416388,153860,2520,102192
113236,13886,473,36680
123742,33745,1092,39100
818113,948081,7785,327970
112306,2156,180,23078
98881,10789,780,19076
118083,36339,1224,40986
434704,194690,3159,127848
907912,1020238,8501,328546
137996,15316,911,32578
119371,32813,1223,39470
173057,42330,1165,47806
175088,29024,1294,40634
94886,14269,950,23528
110524,7674,387,15504
117168,10958,452,27362
109949,16629,740,25128
156962,54273,1690,65322
162109,30347,1481,42790
37282,1418,174,16234
67825,8047,769,15100
75487,6251,556,14234
160094,15851,965,29132
110773,14135,771,22814
1005172,594638,6017,248718
782792,512724,5452,228483
154281,35276,1350,52093
296757,46177,1448,48880
750818,579739,6127,248406
95936,8766,710,21630
149695,35363,1414,42254
65518,7499,496,15400
