107900,8184,1013,58644
180003,5431,357,49916
83136,5155,193,42668
48908,1222,225,19853
76605,1441,317,26258
220639,15065,528,89832
80833,3087,374,35950
552648,536286,3484,387627
256955,28305,1397,37688
85998,11630,967,20886
958402,1301360,10900,348047
334362,145172,3242,110308
124274,29004,1392,45536
78865,17289,1039,25735
67847,13382,719,21719
99231,16445,1138,24826
208617,44143,1695,55898
199178,42330,1296,49320
131253,9747,1050,19700
101182,14985,1053,27604
140730,19614,1209,28587
120115,11435,731,23744
1006040,533930,7366,227582
197068,17629,1060,31160
166739,45387,1997,50390
