311641,12018,987,70212
378234,137514,1281,313560
118674,9433,310,60570
123866,3789,290,35402
70288,2103,242,27464
72929,4749,195,40026
153143,6079,377,51052
100042,3598,332,37610
91408,5428,363,44584
207978,6778,290,50284
161834,20973,423,103846
86912,4469,304,39454
872912,1525267,8261,387950
116062,25082,1035,31920
109670,43543,1483,57544
213663,76671,2054,66824
590907,314691,3623,195966
154981,53391,1740,50296
183314,36909,1259,50176
189911,46208,1385,72529
283195,60994,1876,55682
153848,29901,954,37908
113760,18778,1004,25296
161263,27786,752,33812
250535,67819,2038,59070
98465,17559,999,27244
227406,31564,1330,55668
82374,15463,548,23318
144976,42605,1169,48490
141745,22387,860,39249
269902,77250,2403,73218
699475,1519052,9539,407822
108266,13664,604,48504
140372,33491,1151,38169
161403,48076,1192,55685
287031,81806,1954,67984
205544,67565,1587,65700
1044894,1964464,11475,408102
110924,11089,644,44070
333666,49482,1290,48424
1047917,931507,8156,290724
411467,139749,2574,93598
66174,5701,242,19830
207146,47682,1986,49468
129636,23857,1016,33390
161172,32198,1519,48572
121775,42398,1695,43458
905731,1429734,9481,367716
180445,49784,1493,50474
695690,1266042,8365,367536
258660,64288,2427,63792
241070,63458,2055,59650
78072,12660,599,21423
108844,33560,1211,37816
115779,20209,580,37138
135297,28772,919,35082
174484,44374,1505,45748
93811,12262,875,42564
210926,60690,1730,56704
108562,32624,970,39472
130284,23332,1191,34230
128946,32451,1331,39284
94034,11255,555,21207
133126,24685,637,37688
142080,24195,1214,33530
173331,37067,1518,41598
201118,43958,933,50814
262112,25463,1100,35692
102619,19633,1211,28662
89282,11907,332,30239
139415,35675,1387,39526
127122,7335,247,26000
148413,53778,2170,52702
195259,75215,1741,65764
186606,94555,2121,72822
160679,30183,981,39424
157822,28759,985,44038
761268,725765,6759,288560
237822,38010,1252,45728
115171,20464,877,29268
226227,12105,874,37270
102768,13217,713,21458
54032,5998,600,12090
179674,24121,835,36832
121546,6757,349,15733
136473,24702,1189,31612
670213,349601,4766,186942
539893,118345,2520,85971
113009,14132,729,22600
196101,7498,538,20280
186679,19521,897,30984
128330,11780,497,20314
147202,8048,576,23546
175469,35783,1321,40766
614289,355438,4717,186951
95902,10476,735,18778
160528,36664,1120,40436
88587,14318,827,22610
73221,6308,465,12544
121813,17925,779,48420
