110322,10645,674,67969
60529,1194,169,23381
808193,222906,1526,407702
720806,225502,1619,408102
816378,1551598,8546,407782
188963,61312,1838,58318
295389,60140,1292,72280
148773,28532,876,39182
209660,43870,1747,54610
144476,23629,848,33412
199847,79573,2093,67478
56886,6373,388,19908
157088,46549,1574,48496
212046,124006,2254,94266
112084,16532,1201,26816
330759,61330,2013,61582
219792,44069,1515,58492
110223,22186,987,41022
198247,27717,987,37122
71014,8138,628,21987
226097,24904,1120,36540
151454,21414,808,41296
169811,34842,1239,41548
94546,7024,416,21124
219945,48720,1314,63670
