91763,4397,959,39530
117790,3228,355,34904
238070,26650,704,127430
112724,18662,576,100166
79798,1012,124,22524
149205,15007,431,89332
102290,7148,350,55732
141567,9158,411,66012
81179,1306,144,22074
106240,2651,259,34622
237920,6947,390,55250
152608,6820,440,56380
151586,3055,302,36192
135836,30796,1052,40138
78392,9506,1068,27730
97632,13701,923,22814
219070,66945,2124,62968
299327,31687,1314,41986
98108,6416,731,27028
152748,22397,970,32054
106944,13145,974,23682
170976,32385,1442,40378
103619,13826,1029,24348
807652,370669,4603,227175
114637,8715,535,17022
