734127,233503,1909,408102
115796,2564,354,32308
61487,2845,353,34808
153410,15825,563,91930
137017,10071,467,71614
159238,8767,413,66076
70800,2106,330,30384
92740,4423,343,43980
136538,20726,612,107274
48925,1410,214,21570
334770,8264,313,60392
140010,24703,975,33540
146555,33541,1336,38806
85383,17608,1052,24418
97517,11281,552,25501
355110,73854,2082,73656
146154,30818,1260,36128
1080122,956125,9170,328322
764428,961553,8174,327778
562174,350232,4624,198588
125081,17918,675,29586
768112,511661,4813,228693
371269,109309,2911,84209
108199,17637,924,26184
53002,569,76,9442
