186123,8074,651,60742
77096,3697,354,42682
71132,5591,448,52125
142264,4789,315,46966
140019,11382,539,77388
75900,1486,272,23660
678551,994130,5545,367860
129478,21076,940,30822
58015,3098,207,14274
118864,26091,1184,35946
199374,51796,1205,63200
111741,7591,799,25432
72599,9743,806,19704
148648,22968,831,52878
105460,18924,996,29658
162268,41010,1736,48358
463169,108614,1748,87018
146555,25253,824,42596
562452,223428,3912,162785
105558,24874,1220,35034
129722,11968,655,23974
644799,123216,2378,98676
108499,17872,1045,35256
86710,12705,688,23656
272995,94179,2049,99550
