99203,2778,538,25594
158596,8395,393,63552
231555,8460,355,61260
542782,230630,1622,408142
66031,1234,206,19830
230792,63011,2362,59322
126700,57485,1619,54395
283501,61283,1791,59042
261436,48539,1087,57152
85658,8468,530,25846
201169,30260,1155,37386
164760,33719,1148,45064
930143,1211315,9630,328034
95945,17975,1030,45120
71854,8180,657,15682
164044,38866,1261,44660
180065,61268,2019,56056
52660,1309,292,19946
237610,32817,1269,39596
291655,79475,2488,74652
252296,35091,1104,46822
991866,657855,6335,268819
130657,20106,1662,29004
880000,705410,6241,268455
75051,10285,716,19450
