394522,17328,666,96482
87776,3993,307,44980
61988,1353,276,23968
210023,14317,526,82942
54736,2954,304,36332
589850,202172,1473,387627
219587,16716,669,47612
141672,16926,1177,37750
162500,61618,1899,78940
167248,61943,1654,58372
153309,27124,920,39942
186188,32361,1545,39387
928097,1047226,8562,348098
173671,22163,995,49749
406358,182578,3387,128288
1134626,971412,8642,308547
83230,11608,472,22164
109046,10360,694,18283
83954,10956,414,27664
963411,856565,7313,308367
136518,21781,930,33034
72922,2022,164,13553
146672,11405,668,21555
83003,6014,428,16045
175258,21314,821,34306
