579479,122336,1577,295240
235980,14044,412,84738
95896,3228,383,38732
65018,1984,312,29358
135664,6431,476,56574
66414,1880,170,27854
100377,4552,191,44582
89606,2618,338,32906
93342,5849,376,53526
798043,983059,6124,368328
111688,21572,1464,30140
145234,29194,1612,59236
83395,19400,1271,28512
62310,10649,746,18000
83501,11487,903,20042
207903,21158,1368,39997
139301,45604,1835,46899
168506,17615,727,39014
132127,37573,1749,41930
747173,758222,7388,308607
51197,5179,616,11447
254734,48704,1836,52792
958327,681992,8257,268507
145402,38774,1548,45110
155891,41576,1760,44976
