91745,6431,728,52389
114147,1658,247,28472
114390,4521,337,47212
111889,2647,208,37972
126539,2606,264,36458
105191,3861,319,45026
95342,2798,234,37916
89324,3254,159,38598
118960,4182,334,45486
159985,5345,311,52096
91086,3760,199,41990
99250,2636,253,37304
158991,8038,469,65804
93090,2531,242,35628
87468,2375,320,34870
146803,4110,274,45912
276623,29712,569,137586
64591,1233,162,27106
833824,344429,4281,190298
97647,15417,984,39357
140329,54327,1662,54664
164013,41078,1152,56426
297223,76597,2268,77690
199852,36258,1337,56648
149843,24077,1020,42242
142478,20645,906,30188
66663,13921,966,25064
240579,77315,2453,74418
985549,894624,7700,313317
165981,27056,1309,35856
197361,33383,1259,42634
98320,13593,1009,38470
158302,28413,1305,37409
87376,8249,676,34593
250900,44138,1183,49644
252866,98438,2192,81614
183683,44205,1754,53182
223716,68023,1941,62888
85625,26399,817,41428
141127,36634,1465,41598
155388,14883,1001,26125
179412,41689,1534,49054
190013,18495,1019,33456
214614,37885,930,43760
151806,14166,417,34156
128189,56592,1662,72576
75319,8848,745,18363
182986,17207,1028,29452
144971,14624,940,25936
84550,9251,576,18223
277677,67963,1704,77096
104141,23512,663,36995
139131,21975,1067,32056
189468,62498,2223,60342
1046425,1252900,8210,348183
175584,30906,1340,41212
168971,30442,1345,39684
129055,30225,1235,38606
143777,20912,999,39809
190251,35751,1320,42910
811573,617889,6502,268143
112562,14450,925,36440
271990,35223,1040,60185
203600,50979,1703,54274
189818,29959,1171,42891
106209,10429,797,30257
167035,48500,1563,53240
112292,17882,521,34798
165569,43105,1629,47036
125169,15542,867,25974
762824,606203,6255,268234
149633,17652,578,27347
119566,11055,846,35588
626416,579792,5734,268377
139006,31879,1050,38913
129107,9345,476,20713
180241,16658,911,27004
148123,18767,727,42780
67262,8149,706,17702
142558,9013,869,33722
69797,5461,517,12733
185375,16667,1105,43334
169601,19815,1137,30072
870697,450114,5688,228649
207571,35459,1219,42482
824714,396941,4439,228341
129252,22612,883,32762
869032,562337,5743,228649
97144,12532,638,24454
56229,3389,383,13872
86401,7704,408,16976
328917,34870,1176,45486
119198,22543,1035,45822
1104936,567397,6419,229001
833820,424962,4339,228913
125014,6463,481,21932
112497,11897,753,23602
182818,11962,876,23548
92813,7221,512,16278
93633,1222,204,20386
