71038,7026,576,56276
96386,2297,250,34084
163255,4361,361,43342
86313,2237,214,34158
109122,4025,409,45864
457009,586457,3626,367590
117334,30203,1475,38799
133724,27214,1317,47925
1017408,1342569,9235,368256
211645,48254,1575,53188
66224,5180,241,21738
160077,35540,1326,44470
79174,4020,468,30470
137175,29970,1268,39654
941736,1009590,7145,327426
214939,43011,1493,77458
159900,33156,1624,41734
163639,10135,725,30762
156056,44416,1728,62352
151837,45346,1223,50420
153046,14926,1256,40296
49961,5442,462,15810
161353,52131,1525,54102
161582,29737,1111,42272
246430,38589,1361,48232
