98400,1860,506,27942
160906,8696,447,66140
164580,15610,539,95268
69426,622,143,17437
370771,40972,694,167473
166455,3378,349,44838
106341,4367,352,46323
115032,2857,366,37970
93961,2765,326,39285
112318,2788,273,38569
1162028,1096224,9149,348251
801295,684409,6243,312190
205615,30313,1237,41055
84197,6461,561,36505
221645,78841,2273,74868
216121,62147,2076,65162
1496421,983705,8622,308577
111142,15496,1088,26852
259844,46770,1453,61880
59686,988,159,21714
156958,19035,1020,30867
192812,66670,2188,68544
929528,453386,5204,229089
500508,382055,4636,228484
304353,31308,1175,43784
