146487,10435,502,66678
561127,211557,1437,387560
87946,5560,238,44682
129593,8056,357,53794
101595,7250,341,52130
117974,5654,281,44028
133247,7483,269,49579
86428,3662,276,36488
101079,9802,283,59807
107263,10043,374,61166
74719,4140,229,38376
610311,624105,4502,254094
102711,12403,622,23842
159985,24505,1020,31908
136938,23104,670,48020
177825,44823,1368,48028
679512,915086,8215,308111
162807,21660,926,32768
83601,10998,729,19840
657138,444315,5530,218304
160674,26580,887,33814
172372,33542,1167,55377
91848,18336,805,26920
888961,588469,6217,228781
97378,6102,406,34999
