90900,2589,723,32345
155430,6543,246,52444
599327,226571,1628,407022
293795,75709,914,225222
89675,4303,339,42308
140735,17353,434,96770
164822,7541,404,56578
153406,10407,375,70364
192054,8013,324,59098
823363,1387453,7996,367716
108541,21987,957,34633
76501,10027,434,18864
168108,32124,1244,45520
134671,22092,1160,32568
128416,23100,1142,34080
158696,28435,1384,45426
782223,805380,7571,306702
90616,24485,1566,35474
714456,840616,8003,307917
158762,28831,1129,37706
101858,11842,687,24803
846113,758283,7791,268559
98082,15004,675,26070
194083,29517,996,47204
188488,31891,1346,54796
