8269
77605
4351
4961
3914
3522
41777
7469
8328
5677
12238
14144
13436
4066
9666
7398
7622
13532
73774
57025
9208
85178
8949
7813
10600
8121
5422
10678
4050
66563
9946
8642
11560
7940
10596
7137
945
7182
7403
7044
10578
6783
13282
16162
6468
8057
5789
5924
10543
19797
67514
61210
3787
7588
7950
4822
14972
6956
11604
16415
8743
5376
2741
67655
5213
58771
11647
5970
2284
2692
5912
10786
9615
50240
50664
10586
47727
7436
11853
3790
6120
4139
10454
39716
7190
8526
12573
3714
10349
33353
7069
6075
4160
5720
14425
3953
4872
9753
10651
10859
