18334
21431
13451
35014
37537
6323
25820
17115
13382
11450
22048
34913
33386
64109
26531
31707
11509
39808
68891
104909
14933
36621
37179
23661
62203
52085
44834
26880
65272
57548
53323
42302
49711
157875
91644
25322
5399
17812
56732
74386
47555
65528
33857
42060
225016
741870
28456
731713
782101
60454
57295
28201
40527
305986
16598
27125
175290
435190
940326
18987
23315
9103
29275
37816
39570
55571
31759
18448
71213
414143
567621
7778
15395
9578
568920
156255
208787
262444
690187
7609
22999
33928
53399
49698
71669
49015
40508
255664
152408
149012
23646
21139
39528
259490
11864
90693
115418
194377
183310
