106550
170608
466370
149107
104066
78045
98177
69264
224477
39994
783230
199401
152576
193768
277365
195026
176015
103679
2435384
259094
3101083
279474
131112
362380
78432
224638
59468
725755
479793
275713
237145
200510
168324
136433
161899
2423378
186974
84965
294954
206958
313086
205318
212890
149868
375162
140636
99949
178133
196196
74147
2903006
2990534
2646735
365298
182437
224360
432926
362110
452296
225552
125732
107406
126130
2458115
96422
118305
84431
175390
2080632
1991418
91337
166126
163693
2041915
258485
2519893
379115
1613958
2289777
387160
126442
242535
368358
183464
145613
81771
239600
201703
168654
166680
204867
131345
210898
191185
2136736
262286
89343
99353
163278
299090
