9776,1516,138,24798
12566,1903,227,32770
18286,4781,278,52116
22606,7485,328,60938
7106,3277,141,25651
10388,3933,147,29338
29497,13377,435,76898
6587,2815,93,21640
11587,4469,160,28512
59271,66687,1006,186370
60477,65312,998,184692
12445,10412,231,33676
10981,8034,182,40961
80796,114145,1658,301760
7873,5179,211,32074
105706,182938,2142,407502
8666,3940,168,49438
7141,3174,161,41778
14193,7259,265,39634
18529,11566,273,55766
22714,17725,273,53755
29404,28180,421,58692
15604,9684,326,26887
40381,26768,447,70100
34206,34516,514,63902
28402,19451,377,49462
23395,17178,333,43372
22418,18454,538,37174
23923,21511,565,37462
20465,20070,301,40884
25768,24274,347,55186
34065,30863,454,55030
36229,37137,586,62238
22464,19674,365,47138
18179,14990,294,29471
40531,43821,571,71346
100722,182622,2198,367572
106526,192623,2242,367896
13744,11165,394,32566
27472,31063,489,49962
25400,33637,439,37888
25987,34228,595,43266
31299,34953,483,62112
20955,21841,500,39304
23004,30568,487,50469
26427,34160,436,53182
7186,5174,152,16502
27032,24829,384,62534
29475,32685,468,58532
45631,46071,777,69984
51696,73564,1090,82614
141869,187147,1649,328194
5116,4440,135,19336
11036,6079,204,44619
4516,1620,87,20246
104039,147272,2136,327906
55283,84746,1598,328162
9753,3190,123,40052
26094,26910,569,42520
14221,14299,432,22288
50273,10605,336,28932
56540,15279,360,35620
65483,20031,332,39378
66058,21076,396,40956
36631,11886,247,23316
37278,13086,246,23904
89822,22431,427,81634
68830,18719,354,39032
15515,3809,107,15943
279839,184342,2077,307017
223689,161878,2282,308007
17878,9849,316,35146
13040,5446,198,24011
14309,5804,193,34712
263255,193135,2165,308517
15326,8210,217,26162
83169,85700,1780,307902
20703,15429,444,81222
21182,10117,217,52959
43094,13680,298,48560
10480,5938,182,14422
16414,7267,177,23980
5725,1091,56,13616
33184,12515,301,52824
29326,6975,175,31100
49122,22873,349,59166
6341,1825,87,18780
40261,8973,248,33842
58095,21735,412,47556
49416,17645,406,91156
29386,13125,253,41790
23639,10040,311,38646
13994,4360,131,18270
159445,64293,781,174026
17225,4853,202,13278
14242,2960,95,17072
108176,87038,1535,248670
145843,106950,1562,248574
57908,12063,328,52318
49746,15685,255,44504
