6802,1388,80,60298
29576,47380,440,407862
3431,928,29,43612
4279,698,27,37520
3177,761,26,39961
3123,412,24,30550
20449,21057,208,281857
6283,1190,34,40674
6405,1886,60,49624
4630,1060,29,26448
10465,1745,45,62922
11444,2643,74,71712
11361,2062,53,70772
3537,543,23,35682
8765,895,42,46310
6263,1133,32,39549
5971,1650,47,58976
12091,1433,41,42312
30793,42578,295,407662
25728,30919,275,336282
7748,1439,47,61034
37901,46701,304,407782
7100,1835,66,45138
6178,1606,57,47550
9443,1161,36,53150
6954,1168,33,53039
4384,1044,31,31250
9257,1407,47,56108
3374,678,35,33462
27951,38277,246,407302
7935,1981,54,73932
7034,1587,59,65176
9533,2006,46,70668
7102,851,24,44654
8113,2458,47,94166
5916,1206,46,46832
691,287,15,17770
5306,1860,36,38710
5940,1446,50,52594
5982,1059,34,30060
8972,1598,51,34126
4949,1837,35,31002
11264,1994,62,57992
13942,2211,42,79104
5109,1358,32,41476
6368,1674,40,76927
5144,665,23,41624
5032,890,31,54078
8478,2036,59,60846
9799,9858,162,35546
30770,36189,389,329034
23882,36827,342,366942
2689,1091,46,26700
6372,1204,34,43548
6170,1745,56,47784
3626,1194,34,38911
12624,2332,38,62044
5673,1274,39,47503
7992,3561,79,73652
14007,2357,60,78664
6929,1805,42,64126
4725,665,23,27198
2159,589,30,26347
31475,35706,325,348047
4323,911,30,27706
24994,33404,252,347316
9130,2493,59,67184
5052,926,30,32797
2004,312,14,14625
2295,419,16,26710
5047,885,30,32603
8926,1857,37,58214
7644,1973,48,40544
21785,28189,184,347520
21234,29169,226,348353
7569,2972,60,59992
19674,27777,217,348047
5914,1528,40,28188
8847,2953,73,66706
2950,823,42,21962
4723,1383,44,25031
3185,965,27,20374
9300,1163,30,30916
20999,18477,209,266830
6614,597,20,31168
8046,502,24,33460
10794,1761,53,56924
3350,393,13,17664
8343,2008,35,34356
16082,17097,143,268325
5913,1162,29,30286
4680,1389,44,52482
3550,616,28,28037
4907,824,27,33646
10937,3434,71,81244
3354,621,21,19844
4170,715,25,27934
8511,1240,36,43048
9321,1331,32,42126
8399,2410,58,60706
