6819,718,60,46100
8566,1697,51,70696
7331,2148,88,80000
7160,2525,57,45938
2993,817,41,27650
35623,60405,480,407862
7071,3032,57,34120
22739,28279,217,311184
8161,2408,64,34452
9225,2710,57,48774
12730,2252,61,62226
2694,415,23,29575
6719,1012,35,49276
7846,2491,58,52928
3566,2138,71,32142
3522,931,33,37210
5587,1246,31,43867
5319,1164,27,46300
11337,4326,77,58504
9125,2373,82,48330
6108,1534,51,29248
3286,852,37,27518
4712,2257,52,39406
8337,3564,94,60961
9793,3584,74,66144
10815,2186,57,54058
10081,1951,53,63146
7029,2629,63,39507
3100,1900,42,20534
25448,22948,282,236230
2195,1652,65,32358
7013,2178,51,37916
9352,3280,54,93796
6061,1695,55,37760
22065,39271,295,388121
2916,775,18,18689
11059,2404,61,61292
4504,1356,52,39408
10923,1823,46,58248
7266,1744,47,38102
32841,42513,340,367680
12344,3754,93,88800
9144,3221,59,63510
30073,41358,328,366996
3731,1886,59,22436
5064,987,22,35227
13075,4394,78,70256
20803,20191,191,278669
9299,3315,84,42033
11113,5100,110,60166
8000,5021,121,56328
9849,5534,133,62574
28181,39753,334,367680
5831,4080,98,54960
4025,740,34,28258
2606,1281,33,21267
7154,2375,54,33922
9458,2052,44,48278
23633,34762,293,367896
2120,887,32,32830
4557,1040,34,39692
4466,1046,41,34246
4050,1662,69,54536
11195,4520,78,70698
9606,3696,83,98084
4871,879,25,20258
10002,1642,33,66289
22072,27796,264,311121
6774,1551,39,49898
7975,1796,53,36154
4369,751,24,35766
13937,3019,81,78690
5434,992,28,33426
7140,897,38,51939
2674,545,15,33154
4578,575,18,38546
9164,1473,42,60070
17248,11446,121,224826
4583,699,26,39141
6772,783,28,37936
8732,1724,40,76198
1642,294,14,16230
13486,6415,86,168087
6791,1064,28,39062
6806,707,29,30706
5651,995,35,43612
2352,343,19,15527
18259,17427,159,268286
1809,545,22,18269
16302,6090,102,125348
8570,3400,68,83447
9615,2945,59,38678
5788,913,34,38492
8191,1705,39,50346
4231,716,16,19976
4258,976,28,15272
8397,2204,57,40449
4577,1073,41,28239
4060,660,26,25122
9779,2967,76,71272
